      Time timeStamp  senderId    seqNum   msgSize
    58.770    58.769         1      6002        64
    58.795    58.793         1      6005        64
    58.810    58.809         1      6008        64
    58.916    58.915         1      6018        64
    59.422    59.421         1      6060        64
    59.806    59.802         1      6096        64
    60.293    60.291         1      6144        64
    60.947    60.946         1      6213        64
    60.956    60.951         1      6215        64
    61.093    61.091         1      6232        64
    61.129    61.128         1      6235        64
    61.358    61.357         1      6254        64
    61.378    61.377         1      6256        64
    61.507    61.506         1      6268        64
    61.683    61.679         1      6285        64
    61.928    61.927         1      6305        64
    62.182    62.181         1      6333        64
    62.478    62.476         1      6354        64
    62.525    62.520         1      6362        64
    62.703    62.702         1      6374        64
    62.819    62.818         1      6390        64
    62.970    62.969         1      6403        64
    63.195    63.194         1      6428        64
    63.352    63.351         1      6442        64
    63.411    63.410         1      6447        64
    63.487    63.486         1      6455        64
    63.636    63.634         1      6472        64
    63.985    63.983         1      6495        64
    64.051    64.050         1      6503        64
    64.407    64.406         1      6530        64
    64.699    64.696         1      6566        64
    64.854    64.853         1      6576        64
    64.955    64.954         1      6584        64
    64.982    64.981         1      6588        64
    65.695    65.694         1      6661        64
    65.853    65.852         1      6673        64
    65.894    65.893         1      6676        64
    66.012    66.006         1      6692        64
    66.083    66.082         1      6703        64
    66.185    66.184         1      6714        64
    66.309    66.308         1      6724        64
    66.486    66.485         1      6743        64
    66.498    66.490         1      6746        64
    66.508    66.507         1      6748        64
    67.088    67.087         1      6802        64
    67.098    67.092         1      6805        64
    67.267    67.262         1      6814        64
    67.270    67.266         1      6815        64
    67.279    67.278         1      6816        64
    67.607    67.606         1      6848        64
    67.626    67.625         1      6849        64
    67.661    67.660         1      6851        64
    67.972    67.971         1      6886        64
    68.270    68.269         1      6910        64
    68.575    68.574         1      6936        64
    68.827    68.826         1      6967        64
    68.896    68.895         1      6978        64
    69.231    69.230         1      7001        64
    69.603    69.601         1      7038        64
    70.183    70.182         1      7089        64
    70.189    70.188         1      7090        64
    70.246    70.245         1      7096        64
    70.544    70.543         1      7136        64
    70.718    70.717         1      7150        64
    70.805    70.803         1      7160        64
    71.348    71.347         1      7218        64
    71.507    71.503         1      7226        64
    72.153    72.152         1      7294        64
    72.214    72.213         1      7300        64
    72.249    72.248         1      7302        64
    72.293    72.290         1      7309        64
    72.443    72.442         1      7329        64
    72.639    72.638         1      7350        64
    72.654    72.652         1      7352        64
    72.719    72.718         1      7357        64
    72.955    72.954         1      7378        64
    73.041    73.040         1      7388        64
    73.059    73.058         1      7391        64
    73.109    73.108         1      7397        64
    73.866    73.865         1      7461        64
    74.248    74.247         1      7510        64
    74.368    74.367         1      7527        64
    74.374    74.373         1      7528        64
    74.515    74.514         1      7549        64
    74.878    74.877         1      7581        64
    75.065    75.064         1      7606        64
    75.105    75.103         1      7611        64
    75.577    75.576         1      7660        64
    75.638    75.637         1      7669        64
    75.702    75.701         1      7679        64
    75.971    75.968         1      7709        64
    76.030    76.029         1      7714        64
    76.461    76.459         1      7758        64
    76.843    76.841         1      7804        64
    76.948    76.947         1      7817        64
    77.040    77.039         1      7826        64
    77.066    77.065         1      7828        64
    77.314    77.313         1      7856        64
    77.521    77.517         1      7878        64
    77.625    77.624         1      7890        64
    77.803    77.802         1      7911        64
    77.990    77.989         1      7930        64
    78.028    78.025         1      7933        64
    78.228    78.227         1      7954        64
    78.973    78.972         1      8028        64
    78.978    78.976         1      8029        64
    79.005    79.004         1      8034        64
    79.175    79.172         1      8048        64
    79.275    79.273         1      8055        64
    79.317    79.316         1      8060        64
    79.733    79.732         1      8106        64
    79.736    79.732         1      8107        64
    79.882    79.879         1      8119        64
    80.012    80.011         1      8133        64
    80.096    80.095         1      8141        64
    80.255    80.254         1      8152        64
    80.447    80.444         1      8168        64
    80.461    80.460         1      8170        64
    80.486    80.484         1      8176        64
    80.826    80.824         1      8210        64
    81.207    81.206         1      8250        64
    81.921    81.914         1      8334        64
    82.173    82.172         1      8360        64
    82.272    82.271         1      8371        64
    82.360    82.358         1      8380        64
    82.377    82.376         1      8382        64
    82.628    82.626         1      8398        64
    83.249    83.247         1      8455        64
    83.415    83.410         1      8476        64
    84.018    84.017         1      8534        64
    84.046    84.045         1      8536        64
    84.089    84.088         1      8541        64
    84.248    84.247         1      8554        64
    84.487    84.486         1      8583        64
    84.500    84.499         1      8584        64
    84.604    84.603         1      8589        64
    84.695    84.694         1      8598        64
    84.830    84.829         1      8615        64
    84.870    84.869         1      8617        64
    84.961    84.960         1      8630        64
    85.282    85.280         1      8663        64
    85.335    85.334         1      8671        64
    85.748    85.747         1      8707        64
    86.018    86.017         1      8732        64
    86.103    86.102         1      8737        64
    86.221    86.220         1      8744        64
    86.259    86.258         1      8748        64
    86.422    86.421         1      8769        64
    86.606    86.605         1      8787        64
    86.774    86.770         1      8805        64
    86.809    86.808         1      8810        64
    86.959    86.958         1      8833        64
    87.005    87.004         1      8838        64
    87.011    87.009         1      8840        64
    87.061    87.058         1      8847        64
    87.226    87.225         1      8859        64
    87.363    87.361         1      8871        64
    87.835    87.834         1      8910        64
    87.945    87.944         1      8920        64
    87.990    87.989         1      8925        64
    88.041    88.040         1      8934        64
    88.308    88.307         1      8956        64
    88.602    88.599         1      8989        64
    88.686    88.684         1      8999        64
    88.725    88.723         1      9004        64
    88.769    88.767         1      9008        64
    88.800    88.799         1      9012        64
    88.887    88.885         1      9017        64
    88.973    88.966         1      9027        64
    89.271    89.269         1      9061        64
    89.357    89.355         1      9082        64
    89.407    89.406         1      9087        64
    89.833    89.832         1      9135        64
    89.982    89.981         1      9148        64
    90.113    90.110         1      9159        64
    90.341    90.340         1      9183        64
    90.412    90.405         1      9190        64
    90.450    90.449         1      9197        64
    90.699    90.698         1      9218        64
    90.923    90.922         1      9238        64
    90.993    90.991         1      9245        64
    91.148    91.147         1      9258        64
    91.333    91.332         1      9277        64
    91.403    91.398         1      9282        64
    91.589    91.588         1      9300        64
    91.790    91.789         1      9326        64
    91.817    91.816         1      9330        64
    91.859    91.858         1      9334        64
    92.055    92.054         1      9354        64
    92.208    92.205         1      9365        64
    92.221    92.217         1      9368        64
    92.308    92.307         1      9376        64
    92.317    92.316         1      9377        64
    92.350    92.348         1      9379        64
    92.578    92.577         1      9404        64
    92.820    92.817         1      9429        64
    93.128    93.127         1      9467        64
    93.480    93.479         1      9504        64
    93.522    93.521         1      9508        64
    93.955    93.953         1      9545        64
    94.042    94.041         1      9554        64
    94.348    94.347         1      9580        64
    94.495    94.492         1      9593        64
    94.665    94.664         1      9612        64
    94.715    94.711         1      9622        64
    94.903    94.902         1      9652        64
    94.962    94.961         1      9659        64
    95.194    95.191         1      9682        64
    95.212    95.211         1      9689        64
    95.244    95.243         1      9692        64
    95.265    95.264         1      9694        64
    96.519    96.518         1      9804        64
    96.536    96.535         1      9807        64
    96.651    96.650         1      9820        64
    96.971    96.970         1      9853        64
    97.004    97.003         1      9856        64
    97.353    97.352         1      9892        64
    97.626    97.625         1      9915        64
    97.667    97.666         1      9920        64
    97.932    97.931         1      9940        64
    98.112    98.110         1      9953        64
    98.138    98.137         1      9954        64
    98.497    98.496         1      9986        64
    98.500    98.498         1      9987        64
    98.587    98.586         1      9996        64
    98.722    98.721         1     10009        64
    98.889    98.886         1     10027        64
    99.066    99.065         1     10036        64
    99.653    99.645         1     10098        64
    99.883    99.882         1     10127        64
    99.951    99.950         1     10135        64
    99.988    99.987         1     10142        64
