      Time timeStamp  senderId    seqNum   msgSize
   327.743   327.742         1     32950        64
   327.749   327.744         1     32952        64
   327.758   327.757         1     32953        64
   327.771   327.770         1     32954        64
   327.779   327.778         1     32956        64
   327.789   327.788         1     32957        64
   327.803   327.802         1     32960        64
   327.824   327.822         1     32961        64
   327.889   327.888         1     32967        64
   327.892   327.888         1     32968        64
   327.908   327.907         1     32970        64
   327.922   327.921         1     32972        64
   327.927   327.925         1     32973        64
   327.938   327.937         1     32975        64
   327.941   327.940         1     32976        64
   327.960   327.959         1     32979        64
   327.989   327.988         1     32982        64
   328.022   328.021         1     32984        64
   328.025   328.024         1     32985        64
   328.033   328.032         1     32986        64
   328.072   328.071         1     32988        64
   328.098   328.097         1     32991        64
   328.131   328.130         1     32994        64
   328.140   328.139         1     32997        64
   328.143   328.142         1     32998        64
   328.175   328.174         1     32999        64
   328.178   328.174         1     33000        64
   328.181   328.177         1     33001        64
   328.183   328.182         1     33002        64
   328.229   328.227         1     33005        64
   328.257   328.256         1     33008        64
   328.274   328.273         1     33010        64
   328.285   328.284         1     33011        64
   328.337   328.336         1     33015        64
   328.339   328.337         1     33016        64
   328.345   328.344         1     33017        64
   328.351   328.349         1     33018        64
   328.387   328.386         1     33021        64
   328.408   328.404         1     33023        64
   328.424   328.423         1     33024        64
   328.427   328.425         1     33025        64
   328.433   328.430         1     33028        64
   328.466   328.465         1     33030        64
   328.470   328.469         1     33031        64
   328.481   328.480         1     33032        64
   328.503   328.500         1     33037        64
   328.597   328.596         1     33043        64
   328.644   328.640         1     33050        64
   328.655   328.654         1     33051        64
   328.680   328.679         1     33053        64
   328.694   328.689         1     33055        64
   328.724   328.722         1     33058        64
   328.726   328.725         1     33059        64
   328.731   328.730         1     33060        64
   328.736   328.733         1     33062        64
   328.748   328.737         1     33063        64
   328.764   328.753         1     33065        64
   328.776   328.764         1     33066        64
   328.814   328.813         1     33070        64
   328.829   328.828         1     33073        64
   328.855   328.854         1     33075        64
   328.860   328.859         1     33076        64
   328.863   328.860         1     33077        64
   328.881   328.880         1     33080        64
   328.884   328.881         1     33081        64
   328.897   328.896         1     33082        64
   328.900   328.897         1     33083        64
   328.903   328.899         1     33084        64
   328.931   328.929         1     33087        64
   328.959   328.958         1     33088        64
   328.972   328.971         1     33089        64
   328.977   328.976         1     33090        64
   329.009   329.008         1     33091        64
   329.023   329.022         1     33092        64
   329.026   329.023         1     33093        64
   329.065   329.062         1     33097        64
   329.082   329.081         1     33101        64
   329.090   329.089         1     33102        64
   329.095   329.091         1     33104        64
   329.113   329.112         1     33105        64
   329.117   329.116         1     33106        64
   329.185   329.184         1     33111        64
   329.201   329.197         1     33113        64
   329.203   329.200         1     33114        64
   329.237   329.236         1     33117        64
   329.239   329.238         1     33118        64
   329.271   329.269         1     33119        64
   329.273   329.272         1     33120        64
   329.276   329.274         1     33121        64
   329.287   329.286         1     33122        64
   329.291   329.290         1     33123        64
   329.296   329.291         1     33124        64
   329.317   329.316         1     33126        64
   329.321   329.320         1     33127        64
   329.326   329.325         1     33128        64
   329.336   329.335         1     33129        64
   329.341   329.340         1     33130        64
   329.354   329.353         1     33132        64
   329.363   329.360         1     33134        64
   329.369   329.368         1     33136        64
   329.382   329.380         1     33138        64
   329.386   329.385         1     33139        64
   329.397   329.396         1     33140        64
   329.430   329.429         1     33142        64
   329.465   329.464         1     33144        64
   329.481   329.478         1     33146        64
   329.517   329.516         1     33147        64
   329.532   329.531         1     33149        64
   329.535   329.532         1     33150        64
   329.537   329.533         1     33151        64
   329.548   329.547         1     33153        64
   329.569   329.568         1     33154        64
   329.572   329.569         1     33155        64
   329.576   329.575         1     33156        64
   329.652   329.651         1     33163        64
   329.654   329.652         1     33164        64
   329.678   329.677         1     33166        64
   329.691   329.690         1     33167        64
   329.700   329.699         1     33168        64
   329.706   329.705         1     33170        64
   329.710   329.709         1     33171        64
   329.728   329.727         1     33173        64
   329.731   329.727         1     33174        64
   329.746   329.745         1     33176        64
   329.802   329.801         1     33181        64
   329.806   329.802         1     33182        64
   329.819   329.818         1     33183        64
   329.845   329.844         1     33185        64
   329.852   329.851         1     33186        64
   329.864   329.863         1     33187        64
   329.867   329.866         1     33188        64
   329.875   329.868         1     33189        64
   329.884   329.883         1     33190        64
   329.894   329.893         1     33191        64
   329.919   329.918         1     33192        64
   329.928   329.927         1     33194        64
   329.939   329.938         1     33195        64
   329.948   329.947         1     33196        64
   329.964   329.963         1     33198        64
   330.004   330.003         1     33203        64
   330.012   330.004         1     33204        64
   330.090   330.089         1     33211        64
   330.095   330.094         1     33212        64
   330.106   330.099         1     33214        64
   330.126   330.124         1     33216        64
   330.205   330.204         1     33222        64
   330.240   330.239         1     33223        64
   330.260   330.253         1     33226        64
   330.265   330.259         1     33227        64
   330.276   330.275         1     33229        64
   330.280   330.276         1     33230        64
   330.316   330.315         1     33234        64
   330.321   330.320         1     33235        64
   330.366   330.365         1     33238        64
   330.370   330.369         1     33239        64
   330.375   330.374         1     33240        64
   330.409   330.407         1     33243        64
   330.421   330.420         1     33244        64
   330.472   330.471         1     33246        64
   330.480   330.479         1     33247        64
   330.483   330.482         1     33248        64
   330.511   330.510         1     33251        64
   330.528   330.526         1     33253        64
   330.605   330.604         1     33257        64
   330.631   330.629         1     33259        64
   330.641   330.640         1     33260        64
   330.648   330.647         1     33261        64
   330.677   330.676         1     33264        64
   330.717   330.716         1     33266        64
   330.737   330.736         1     33268        64
   330.741   330.738         1     33269        64
   330.760   330.759         1     33270        64
   330.824   330.822         1     33271        64
   330.826   330.825         1     33272        64
   330.845   330.843         1     33273        64
   330.852   330.851         1     33275        64
   330.873   330.871         1     33277        64
   330.876   330.874         1     33278        64
   330.885   330.884         1     33279        64
   330.912   330.911         1     33280        64
   330.916   330.915         1     33281        64
   330.924   330.923         1     33282        64
   330.940   330.939         1     33283        64
   330.972   330.969         1     33287        64
   330.978   330.971         1     33288        64
   330.981   330.977         1     33289        64
   330.990   330.989         1     33291        64
   330.995   330.994         1     33292        64
   331.009   331.008         1     33293        64
   331.038   331.037         1     33294        64
   331.089   331.088         1     33298        64
   331.116   331.115         1     33300        64
   331.166   331.165         1     33304        64
   331.182   331.181         1     33305        64
   331.217   331.216         1     33308        64
   331.223   331.220         1     33310        64
   331.239   331.237         1     33313        64
   331.268   331.267         1     33315        64
   331.277   331.275         1     33316        64
   331.294   331.293         1     33318        64
   331.303   331.299         1     33320        64
   331.307   331.301         1     33321        64
   331.321   331.320         1     33322        64
   331.330   331.329         1     33324        64
   331.351   331.348         1     33326        64
   331.363   331.354         1     33328        64
   331.379   331.378         1     33331        64
   331.383   331.382         1     33332        64
   331.442   331.441         1     33334        64
   331.449   331.448         1     33335        64
   331.461   331.459         1     33336        64
   331.501   331.500         1     33340        64
   331.504   331.500         1     33341        64
   331.523   331.522         1     33344        64
   331.526   331.524         1     33345        64
   331.528   331.525         1     33346        64
   331.532   331.531         1     33347        64
   331.561   331.560         1     33351        64
   331.576   331.575         1     33352        64
   331.584   331.583         1     33353        64
   331.592   331.591         1     33354        64
   331.598   331.597         1     33355        64
   331.606   331.605         1     33356        64
   331.610   331.609         1     33357        64
   331.633   331.632         1     33358        64
   331.655   331.650         1     33360        64
   331.660   331.654         1     33362        64
   331.677   331.676         1     33363        64
   331.691   331.690         1     33365        64
   331.699   331.698         1     33366        64
   331.719   331.717         1     33369        64
   331.721   331.720         1     33370        64
   331.734   331.733         1     33372        64
   331.765   331.764         1     33375        64
   331.799   331.797         1     33377        64
   331.807   331.806         1     33378        64
   331.820   331.819         1     33379        64
   331.825   331.824         1     33380        64
   331.844   331.842         1     33383        64
   331.847   331.846         1     33384        64
   331.858   331.857         1     33385        64
   331.864   331.863         1     33386        64
   331.891   331.890         1     33388        64
   331.899   331.891         1     33389        64
   331.905   331.904         1     33390        64
   331.923   331.922         1     33391        64
   331.934   331.933         1     33393        64
   331.937   331.933         1     33394        64
   331.989   331.988         1     33396        64
   331.992   331.989         1     33397        64
   331.995   331.994         1     33398        64
   332.021   332.019         1     33400        64
   332.037   332.036         1     33404        64
   332.061   332.060         1     33407        64
   332.081   332.080         1     33408        64
   332.119   332.118         1     33410        64
   332.138   332.137         1     33411        64
   332.143   332.142         1     33412        64
   332.165   332.163         1     33413        64
   332.170   332.167         1     33415        64
   332.188   332.187         1     33418        64
   332.195   332.194         1     33419        64
   332.239   332.238         1     33420        64
   332.255   332.253         1     33422        64
   332.275   332.274         1     33424        64
   332.310   332.309         1     33426        64
   332.312   332.311         1     33427        64
   332.400   332.399         1     33437        64
   332.407   332.406         1     33439        64
   332.424   332.422         1     33441        64
   332.438   332.437         1     33443        64
   332.466   332.465         1     33445        64
   332.485   332.484         1     33446        64
   332.515   332.514         1     33448        64
   332.518   332.514         1     33449        64
   332.522   332.517         1     33450        64
   332.530   332.529         1     33452        64
   332.554   332.553         1     33455        64
   332.587   332.586         1     33456        64
   332.591   332.590         1     33457        64
   332.597   332.596         1     33458        64
   332.601   332.600         1     33459        64
   332.613   332.612         1     33461        64
   332.640   332.637         1     33468        64
   332.653   332.652         1     33470        64
   332.656   332.655         1     33471        64
   332.677   332.676         1     33474        64
   332.680   332.676         1     33475        64
   332.682   332.676         1     33476        64
   332.724   332.723         1     33478        64
   332.729   332.728         1     33479        64
   332.732   332.730         1     33480        64
   332.741   332.732         1     33481        64
   332.746   332.742         1     33482        64
   332.751   332.750         1     33483        64
   332.763   332.762         1     33484        64
   332.792   332.790         1     33487        64
   332.798   332.797         1     33488        64
   332.843   332.842         1     33490        64
   332.853   332.852         1     33491        64
   332.857   332.854         1     33492        64
   332.930   332.929         1     33494        64
   332.940   332.939         1     33495        64
   332.950   332.949         1     33496        64
   332.995   332.994         1     33500        64
   332.998   332.995         1     33501        64
   333.000   332.997         1     33502        64
   333.005   333.004         1     33503        64
   333.029   333.028         1     33507        64
   333.058   333.057         1     33508        64
   333.067   333.061         1     33510        64
   333.071   333.068         1     33512        64
   333.089   333.088         1     33514        64
   333.094   333.090         1     33515        64
   333.097   333.096         1     33516        64
   333.105   333.104         1     33517        64
   333.159   333.155         1     33520        64
   333.176   333.172         1     33522        64
   333.197   333.193         1     33525        64
   333.216   333.209         1     33527        64
   333.227   333.226         1     33528        64
   333.239   333.238         1     33529        64
   333.247   333.246         1     33530        64
   333.288   333.287         1     33535        64
   333.319   333.318         1     33538        64
   333.389   333.387         1     33541        64
   333.422   333.421         1     33542        64
   333.427   333.426         1     33543        64
   333.430   333.429         1     33544        64
   333.434   333.433         1     33545        64
   333.440   333.438         1     33546        64
   333.451   333.449         1     33547        64
   333.485   333.484         1     33549        64
   333.531   333.527         1     33551        64
   333.535   333.532         1     33552        64
   333.541   333.539         1     33554        64
   333.582   333.581         1     33558        64
   333.586   333.584         1     33559        64
   333.589   333.588         1     33560        64
   333.639   333.637         1     33565        64
   333.643   333.642         1     33566        64
   333.646   333.643         1     33567        64
   333.659   333.650         1     33570        64
   333.662   333.651         1     33571        64
   333.681   333.679         1     33572        64
   333.699   333.698         1     33574        64
   333.702   333.700         1     33575        64
   333.710   333.709         1     33576        64
   333.729   333.728         1     33578        64
   333.733   333.732         1     33579        64
   333.752   333.751         1     33580        64
   333.821   333.820         1     33585        64
   333.835   333.831         1     33587        64
   333.848   333.847         1     33588        64
   333.855   333.854         1     33589        64
   333.861   333.860         1     33590        64
   333.864   333.861         1     33591        64
   333.936   333.935         1     33594        64
   333.961   333.960         1     33597        64
   333.969   333.968         1     33598        64
   334.043   334.041         1     33601        64
   334.047   334.046         1     33602        64
   334.051   334.050         1     33603        64
   334.062   334.061         1     33604        64
   334.071   334.070         1     33605        64
   334.075   334.074         1     33606        64
   334.085   334.084         1     33608        64
   334.088   334.085         1     33610        64
   334.100   334.099         1     33611        64
   334.121   334.120         1     33613        64
   334.143   334.141         1     33616        64
   334.150   334.149         1     33618        64
   334.158   334.157         1     33619        64
   334.162   334.161         1     33620        64
   334.182   334.181         1     33621        64
   334.199   334.198         1     33622        64
   334.207   334.199         1     33624        64
   334.218   334.217         1     33627        64
   334.227   334.226         1     33628        64
   334.232   334.231         1     33629        64
   334.266   334.265         1     33633        64
   334.275   334.274         1     33635        64
   334.279   334.275         1     33636        64
   334.284   334.278         1     33637        64
   334.286   334.279         1     33638        64
   334.300   334.297         1     33640        64
   334.328   334.327         1     33644        64
   334.352   334.351         1     33649        64
   334.360   334.359         1     33651        64
   334.375   334.374         1     33652        64
   334.380   334.376         1     33654        64
   334.405   334.404         1     33655        64
   334.416   334.415         1     33656        64
   334.429   334.428         1     33657        64
   334.432   334.428         1     33658        64
   334.436   334.429         1     33659        64
   334.476   334.475         1     33662        64
   334.517   334.515         1     33665        64
   334.524   334.523         1     33666        64
   334.602   334.601         1     33670        64
   334.618   334.617         1     33671        64
   334.677   334.676         1     33675        64
   334.707   334.706         1     33677        64
   334.735   334.734         1     33680        64
   334.744   334.743         1     33681        64
   334.821   334.820         1     33685        64
   334.831   334.826         1     33687        64
   334.861   334.859         1     33694        64
   334.876   334.875         1     33695        64
   334.928   334.927         1     33698        64
   334.936   334.935         1     33699        64
   334.958   334.957         1     33703        64
   334.963   334.962         1     33704        64
   334.966   334.963         1     33705        64
   334.984   334.983         1     33706        64
   335.031   335.030         1     33707        64
   335.044   335.043         1     33708        64
   335.046   335.045         1     33709        64
   335.081   335.080         1     33711        64
   335.099   335.097         1     33713        64
   335.105   335.099         1     33714        64
   335.138   335.136         1     33717        64
   335.153   335.152         1     33719        64
   335.167   335.166         1     33720        64
   335.191   335.190         1     33721        64
   335.214   335.213         1     33723        64
   335.219   335.214         1     33724        64
   335.222   335.221         1     33725        64
   335.244   335.243         1     33727        64
   335.257   335.256         1     33729        64
   335.269   335.266         1     33731        64
   335.277   335.269         1     33733        64
   335.289   335.288         1     33738        64
   335.299   335.297         1     33740        64
   335.313   335.312         1     33741        64
   335.319   335.313         1     33742        64
   335.322   335.321         1     33743        64
   335.324   335.322         1     33744        64
   335.344   335.343         1     33745        64
   335.377   335.375         1     33750        64
   335.382   335.379         1     33753        64
   335.386   335.385         1     33754        64
   335.414   335.413         1     33755        64
   335.428   335.427         1     33756        64
   335.432   335.427         1     33757        64
   335.446   335.445         1     33758        64
   335.459   335.458         1     33759        64
   335.467   335.466         1     33761        64
   335.471   335.467         1     33762        64
   335.530   335.529         1     33766        64
   335.539   335.538         1     33767        64
   335.548   335.547         1     33768        64
   335.560   335.559         1     33770        64
   335.578   335.577         1     33772        64
   335.589   335.588         1     33773        64
   335.621   335.619         1     33774        64
   335.637   335.636         1     33775        64
   335.656   335.655         1     33777        64
   335.677   335.676         1     33779        64
   335.740   335.739         1     33785        64
   335.780   335.779         1     33787        64
   335.783   335.781         1     33788        64
   335.797   335.796         1     33790        64
   335.806   335.805         1     33792        64
   335.812   335.811         1     33793        64
   335.839   335.838         1     33797        64
   335.842   335.840         1     33798        64
   335.847   335.840         1     33799        64
   335.949   335.948         1     33805        64
   335.979   335.978         1     33806        64
   336.016   336.015         1     33810        64
   336.044   336.043         1     33812        64
   336.051   336.049         1     33813        64
   336.058   336.057         1     33814        64
   336.086   336.085         1     33818        64
   336.118   336.112         1     33823        64
   336.129   336.128         1     33824        64
   336.138   336.137         1     33825        64
   336.156   336.155         1     33826        64
   336.181   336.177         1     33831        64
   336.203   336.202         1     33834        64
   336.219   336.218         1     33836        64
   336.246   336.244         1     33839        64
   336.251   336.250         1     33842        64
   336.255   336.250         1     33843        64
   336.262   336.261         1     33844        64
   336.348   336.347         1     33851        64
   336.351   336.350         1     33852        64
   336.362   336.361         1     33853        64
   336.373   336.372         1     33855        64
   336.397   336.395         1     33856        64
   336.400   336.396         1     33857        64
   336.410   336.409         1     33858        64
   336.441   336.440         1     33861        64
   336.464   336.463         1     33862        64
   336.474   336.473         1     33863        64
   336.488   336.487         1     33865        64
   336.503   336.502         1     33866        64
   336.510   336.504         1     33868        64
   336.526   336.525         1     33871        64
   336.555   336.551         1     33873        64
   336.563   336.562         1     33875        64
   336.579   336.578         1     33876        64
   336.590   336.589         1     33878        64
   336.593   336.590         1     33879        64
   336.596   336.595         1     33880        64
   336.599   336.596         1     33881        64
   336.612   336.611         1     33884        64
   336.614   336.611         1     33885        64
   336.619   336.615         1     33886        64
   336.622   336.620         1     33887        64
   336.655   336.654         1     33889        64
   336.695   336.694         1     33892        64
   336.714   336.713         1     33894        64
   336.728   336.727         1     33896        64
   336.771   336.770         1     33899        64
   336.776   336.772         1     33900        64
   336.784   336.777         1     33901        64
   336.795   336.794         1     33904        64
   336.801   336.798         1     33906        64
   336.805   336.801         1     33907        64
   336.811   336.809         1     33908        64
   336.814   336.810         1     33909        64
   336.820   336.819         1     33911        64
   336.878   336.876         1     33915        64
   336.881   336.878         1     33916        64
   336.910   336.908         1     33920        64
   336.916   336.914         1     33921        64
   336.930   336.928         1     33924        64
   336.939   336.935         1     33926        64
   336.943   336.938         1     33927        64
   336.946   336.945         1     33928        64
   336.967   336.966         1     33929        64
   336.970   336.966         1     33930        64
   336.973   336.970         1     33931        64
   337.004   337.003         1     33933        64
   337.027   337.026         1     33935        64
   337.031   337.030         1     33936        64
   337.035   337.034         1     33937        64
   337.048   337.047         1     33939        64
   337.053   337.052         1     33940        64
   337.067   337.066         1     33941        64
   337.085   337.084         1     33942        64
   337.098   337.097         1     33944        64
   337.116   337.115         1     33945        64
   337.128   337.127         1     33946        64
   337.155   337.154         1     33948        64
   337.169   337.167         1     33950        64
   337.202   337.201         1     33954        64
   337.209   337.208         1     33955        64
   337.217   337.216         1     33956        64
   337.240   337.238         1     33958        64
   337.247   337.246         1     33959        64
   337.310   337.308         1     33963        64
   337.312   337.311         1     33964        64
   337.321   337.320         1     33966        64
   337.343   337.342         1     33967        64
   337.383   337.382         1     33969        64
   337.421   337.420         1     33971        64
   337.450   337.449         1     33973        64
   337.458   337.457         1     33975        64
   337.472   337.470         1     33976        64
   337.492   337.491         1     33978        64
   337.500   337.499         1     33979        64
   337.506   337.505         1     33980        64
   337.530   337.529         1     33982        64
   337.582   337.581         1     33989        64
   337.591   337.590         1     33990        64
   337.603   337.602         1     33991        64
   337.629   337.628         1     33992        64
   337.633   337.632         1     33993        64
   337.639   337.638         1     33994        64
   337.652   337.651         1     33996        64
   337.658   337.657         1     33997        64
   337.675   337.674         1     33998        64
   337.678   337.677         1     33999        64
   337.697   337.696         1     34000        64
   337.706   337.705         1     34002        64
   337.767   337.766         1     34006        64
   337.779   337.778         1     34007        64
   337.809   337.808         1     34008        64
   337.816   337.815         1     34009        64
   337.893   337.888         1     34019        64
   337.923   337.922         1     34022        64
   337.925   337.923         1     34023        64
   337.937   337.935         1     34026        64
   337.954   337.953         1     34027        64
   337.963   337.962         1     34029        64
   338.014   338.011         1     34033        64
   338.020   338.018         1     34035        64
   338.037   338.036         1     34036        64
   338.056   338.049         1     34038        64
   338.061   338.060         1     34039        64
   338.096   338.095         1     34043        64
   338.175   338.174         1     34048        64
   338.188   338.187         1     34051        64
   338.208   338.207         1     34055        64
   338.213   338.212         1     34056        64
   338.217   338.215         1     34057        64
   338.267   338.266         1     34061        64
   338.363   338.362         1     34063        64
   338.386   338.385         1     34065        64
   338.407   338.406         1     34066        64
   338.447   338.446         1     34068        64
   338.451   338.450         1     34069        64
   338.488   338.487         1     34070        64
   338.509   338.508         1     34071        64
   338.513   338.512         1     34072        64
   338.539   338.538         1     34073        64
   338.571   338.570         1     34077        64
   338.630   338.629         1     34081        64
   338.648   338.647         1     34083        64
   338.657   338.656         1     34084        64
   338.662   338.661         1     34085        64
   338.665   338.662         1     34086        64
   338.692   338.691         1     34088        64
   338.720   338.719         1     34089        64
   338.794   338.793         1     34093        64
   338.837   338.836         1     34094        64
   338.844   338.843         1     34095        64
   338.887   338.886         1     34096        64
   338.900   338.899         1     34097        64
   338.907   338.905         1     34099        64
   338.941   338.939         1     34104        64
   338.958   338.957         1     34107        64
   338.971   338.970         1     34108        64
   339.018   339.017         1     34110        64
   339.023   339.022         1     34111        64
   339.032   339.031         1     34113        64
   339.034   339.033         1     34114        64
   339.054   339.053         1     34115        64
   339.062   339.061         1     34116        64
   339.081   339.080         1     34117        64
   339.091   339.090         1     34119        64
   339.094   339.093         1     34120        64
   339.117   339.115         1     34122        64
   339.122   339.117         1     34123        64
   339.127   339.122         1     34124        64
   339.131   339.130         1     34125        64
   339.135   339.131         1     34126        64
   339.146   339.144         1     34127        64
   339.151   339.146         1     34128        64
   339.155   339.150         1     34129        64
   339.204   339.197         1     34133        64
   339.213   339.212         1     34134        64
   339.225   339.224         1     34137        64
   339.234   339.225         1     34138        64
   339.239   339.238         1     34139        64
   339.242   339.241         1     34140        64
   339.248   339.242         1     34141        64
   339.251   339.248         1     34142        64
   339.292   339.291         1     34146        64
   339.297   339.293         1     34147        64
   339.365   339.364         1     34151        64
   339.368   339.366         1     34152        64
   339.381   339.380         1     34153        64
   339.431   339.430         1     34156        64
   339.443   339.441         1     34157        64
   339.483   339.481         1     34158        64
   339.513   339.509         1     34160        64
   339.610   339.609         1     34162        64
   339.633   339.632         1     34163        64
   339.638   339.636         1     34164        64
   339.678   339.677         1     34167        64
   339.681   339.680         1     34168        64
   339.697   339.696         1     34170        64
   339.705   339.704         1     34171        64
   339.732   339.731         1     34176        64
   339.769   339.768         1     34179        64
   339.802   339.801         1     34180        64
   339.809   339.808         1     34181        64
   339.856   339.855         1     34185        64
   339.881   339.880         1     34186        64
   339.890   339.889         1     34187        64
   339.939   339.937         1     34188        64
   339.961   339.960         1     34190        64
   339.968   339.967         1     34191        64
   339.971   339.970         1     34192        64
   340.008   340.002         1     34194        64
   340.025   340.023         1     34196        64
   340.043   340.042         1     34198        64
   340.075   340.074         1     34203        64
   340.108   340.107         1     34205        64
   340.120   340.119         1     34206        64
   340.124   340.123         1     34207        64
   340.134   340.133         1     34208        64
   340.140   340.139         1     34210        64
   340.142   340.139         1     34211        64
   340.146   340.145         1     34212        64
   340.153   340.152         1     34213        64
   340.156   340.155         1     34214        64
   340.190   340.189         1     34222        64
   340.224   340.222         1     34223        64
   340.226   340.223         1     34224        64
   340.229   340.225         1     34225        64
   340.232   340.229         1     34226        64
   340.258   340.257         1     34228        64
   340.296   340.295         1     34230        64
   340.316   340.314         1     34232        64
   340.345   340.344         1     34234        64
   340.403   340.402         1     34235        64
   340.407   340.403         1     34236        64
   340.412   340.408         1     34238        64
   340.422   340.421         1     34241        64
   340.450   340.449         1     34243        64
   340.457   340.456         1     34244        64
   340.467   340.466         1     34246        64
   340.470   340.468         1     34247        64
   340.511   340.510         1     34249        64
   340.525   340.523         1     34250        64
   340.527   340.524         1     34251        64
   340.537   340.536         1     34253        64
   340.570   340.569         1     34256        64
   340.654   340.653         1     34266        64
   340.684   340.683         1     34272        64
   340.711   340.710         1     34275        64
   340.713   340.712         1     34276        64
   340.744   340.743         1     34277        64
   340.763   340.762         1     34279        64
   340.768   340.763         1     34280        64
   340.773   340.767         1     34281        64
   340.783   340.782         1     34283        64
   340.785   340.783         1     34284        64
   340.788   340.784         1     34285        64
   340.792   340.788         1     34286        64
   340.809   340.808         1     34287        64
   340.818   340.814         1     34289        64
   340.821   340.820         1     34290        64
   340.830   340.829         1     34292        64
   340.849   340.848         1     34293        64
   340.854   340.853         1     34294        64
   340.881   340.879         1     34296        64
   340.906   340.905         1     34298        64
   340.921   340.920         1     34299        64
   340.941   340.940         1     34300        64
   340.964   340.963         1     34301        64
   340.967   340.966         1     34302        64
   341.013   341.012         1     34306        64
   341.093   341.086         1     34308        64
   341.099   341.098         1     34309        64
   341.120   341.118         1     34310        64
   341.139   341.137         1     34312        64
   341.144   341.143         1     34313        64
   341.169   341.168         1     34316        64
   341.194   341.193         1     34318        64
   341.216   341.215         1     34319        64
   341.228   341.227         1     34321        64
   341.275   341.274         1     34323        64
   341.283   341.282         1     34324        64
   341.289   341.288         1     34325        64
   341.305   341.304         1     34326        64
   341.314   341.313         1     34327        64
   341.316   341.314         1     34328        64
   341.320   341.315         1     34330        64
   341.323   341.321         1     34332        64
   341.339   341.338         1     34333        64
   341.342   341.340         1     34334        64
   341.361   341.360         1     34336        64
   341.369   341.367         1     34337        64
   341.388   341.387         1     34339        64
   341.390   341.387         1     34340        64
   341.393   341.390         1     34341        64
   341.397   341.391         1     34342        64
   341.400   341.392         1     34343        64
   341.409   341.408         1     34345        64
   341.476   341.475         1     34348        64
   341.478   341.476         1     34349        64
   341.483   341.482         1     34350        64
   341.485   341.484         1     34351        64
   341.495   341.486         1     34353        64
   341.497   341.491         1     34354        64
   341.540   341.539         1     34355        64
   341.549   341.548         1     34356        64
   341.576   341.575         1     34358        64
   341.592   341.591         1     34360        64
   341.595   341.594         1     34361        64
   341.602   341.601         1     34362        64
   341.613   341.612         1     34363        64
   341.650   341.649         1     34368        64
   341.652   341.651         1     34369        64
   341.714   341.713         1     34374        64
   341.722   341.721         1     34376        64
   341.726   341.723         1     34377        64
   341.798   341.797         1     34386        64
   341.812   341.811         1     34387        64
   341.829   341.828         1     34389        64
   341.846   341.845         1     34390        64
   341.864   341.863         1     34391        64
   341.867   341.865         1     34392        64
   341.874   341.873         1     34394        64
   341.895   341.894         1     34397        64
   341.900   341.899         1     34398        64
   341.905   341.903         1     34399        64
   341.979   341.978         1     34405        64
   341.990   341.988         1     34406        64
   342.013   342.012         1     34407        64
   342.017   342.016         1     34408        64
   342.029   342.026         1     34410        64
   342.054   342.050         1     34413        64
   342.060   342.059         1     34415        64
   342.062   342.060         1     34416        64
   342.076   342.075         1     34417        64
   342.081   342.077         1     34419        64
   342.101   342.100         1     34422        64
   342.110   342.107         1     34424        64
   342.116   342.111         1     34426        64
   342.138   342.137         1     34428        64
   342.140   342.137         1     34429        64
   342.159   342.158         1     34430        64
   342.162   342.159         1     34432        64
   342.165   342.164         1     34433        64
   342.191   342.189         1     34434        64
   342.232   342.224         1     34436        64
   342.242   342.241         1     34437        64
   342.254   342.252         1     34438        64
   342.265   342.262         1     34440        64
   342.295   342.294         1     34441        64
   342.316   342.315         1     34444        64
   342.320   342.315         1     34445        64
   342.328   342.315         1     34446        64
   342.345   342.343         1     34449        64
   342.380   342.379         1     34455        64
   342.403   342.402         1     34457        64
   342.410   342.408         1     34458        64
   342.417   342.416         1     34459        64
   342.429   342.428         1     34461        64
   342.448   342.447         1     34462        64
   342.452   342.451         1     34463        64
   342.460   342.457         1     34465        64
   342.507   342.506         1     34470        64
   342.509   342.508         1     34471        64
   342.525   342.524         1     34473        64
   342.528   342.524         1     34474        64
   342.542   342.541         1     34475        64
   342.553   342.552         1     34478        64
   342.566   342.565         1     34479        64
   342.601   342.599         1     34481        64
   342.623   342.621         1     34484        64
   342.677   342.675         1     34487        64
   342.690   342.689         1     34489        64
   342.708   342.706         1     34492        64
   342.710   342.708         1     34493        64
   342.717   342.716         1     34496        64
   342.721   342.720         1     34497        64
   342.724   342.722         1     34498        64
   342.738   342.737         1     34499        64
   342.748   342.747         1     34500        64
   342.789   342.787         1     34503        64
   342.792   342.791         1     34504        64
   342.799   342.791         1     34505        64
   342.835   342.833         1     34507        64
   342.855   342.854         1     34510        64
   342.858   342.857         1     34511        64
   342.874   342.873         1     34512        64
   342.879   342.878         1     34513        64
   342.966   342.965         1     34515        64
   342.989   342.988         1     34518        64
   343.011   343.010         1     34521        64
   343.018   343.017         1     34522        64
   343.096   343.095         1     34524        64
   343.100   343.096         1     34525        64
   343.102   343.097         1     34526        64
   343.104   343.102         1     34527        64
   343.130   343.129         1     34530        64
   343.187   343.186         1     34533        64
   343.202   343.201         1     34534        64
   343.215   343.214         1     34535        64
   343.234   343.233         1     34538        64
   343.273   343.272         1     34541        64
   343.282   343.279         1     34544        64
   343.297   343.296         1     34545        64
   343.300   343.297         1     34546        64
   343.302   343.300         1     34548        64
